bm_1024_dangling_4_linux_fwd_nat_500
Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
ens4f0-RX Gbit/s,10.16,9.24,8.94,8.81,8.93,9.02,8.90,8.86,8.93,8.67,9.16,9.41,9.60,9.62,9.55,9.45,9.30,9.37,8.97,8.92,9.16,9.21,8.91,9.54,9.44,9.57,9.35,9.46,9.54,9.06,9.07,9.01,8.96,9.09,8.83,8.94,8.95,8.70,8.54,9.10,8.69,8.78,8.77,8.86,8.96,8.72,9.26,8.97,9.10,9.26,9.17,8.83,8.80,8.82,8.91,8.84,8.99,8.78,8.79,8.68,8.70,9.01,9.26,8.88,9.15,9.92,10.41,10.01,9.26,9.19,9.15,9.35,8.74,9.67,8.91,8.95,9.16,9.05,9.21,9.09,9.28,9.17,9.17,9.02,8.83,8.82,8.92,8.79,8.81,8.73,8.65,8.88,9.21,9.48,9.20,9.54,9.21,8.95,8.96,9.10,8.98,9.19,8.88,8.89,8.98,8.96,8.85,8.89,8.58,8.73,8.69,8.77,8.79,8.60,
ens4f0 packet dropped,366570,340091,344752,338627,324949,302945,304965,318313,308620,306588,324986,323763,329701,343264,323816,337423,335949,342322,330116,322141,330395,331241,305856,345865,328626,351785,324022,326115,334202,311323,316556,322923,328022,320483,321805,328620,294923,326703,322960,330260,325985,325789,332980,321767,321364,320832,308151,314608,312734,319168,322744,311679,312359,301720,323726,319496,325367,322645,320585,312349,304839,301991,310292,318461,328521,307712,327951,356231,337871,342156,331390,339116,284657,355005,330222,322097,335719,329688,341388,352492,360366,348588,341660,321386,320727,316348,302797,308889,316272,311999,318085,314439,313399,334468,312386,335971,339664,322092,300342,331109,330982,315933,313712,309845,308750,316408,301204,323198,304892,295481,308940,312247,308429,300635,
ens4f1-TX Gbit/s,7.11,6.41,6.06,5.99,6.22,6.51,6.35,6.20,6.35,6.11,6.48,6.58,6.81,6.77,6.85,6.64,6.50,6.52,6.22,6.24,6.40,6.45,6.36,6.66,6.70,6.64,6.65,6.73,6.74,6.42,6.54,6.41,6.21,6.42,6.15,6.20,6.49,5.98,5.85,6.34,5.97,6.06,5.99,6.18,6.28,6.05,6.69,6.34,6.50,6.60,6.48,6.23,6.19,6.30,6.21,6.18,6.28,6.09,6.12,6.08,6.18,6.49,6.68,6.22,6.47,7.22,7.63,7.04,6.44,6.34,6.39,6.52,6.37,6.72,6.16,6.26,6.37,6.31,6.36,6.15,6.28,6.24,6.26,6.54,6.14,6.18,6.42,6.18,6.17,6.13,5.99,6.26,6.60,6.69,6.59,6.74,6.37,6.27,6.46,6.34,6.22,6.55,6.27,6.31,6.41,6.32,6.34,6.19,6.04,6.26,6.11,6.17,6.23,6.09,
ens4f1 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPU BM(0-19) Total,20.31,28.86,27.24,23.81,23.71,23.89,23.34,23.85,23.65,24.16,23.24,24.60,25.58,24.35,23.82,24.54,24.50,24.53,22.99,23.50,21.46,22.81,22.02,21.98,22.33,23.51,24.05,25.17,23.72,24.67,24.11,22.79,23.06,22.11,24.03,24.86,23.67,23.61,24.09,22.47,22.94,25.38,23.66,23.34,23.79,23.05,22.61,22.35,23.97,23.32,23.16,24.98,23.61,22.26,23.49,23.55,22.40,23.32,24.54,23.32,23.88,23.36,21.25,24.24,24.01,23.91,23.62,25.18,26.45,26.28,22.88,22.43,22.73,23.54,23.09,24.99,21.56,21.81,23.11,22.45,22.47,22.73,22.91,22.92,21.56,22.69,21.68,23.66,22.61,23.07,22.18,22.66,22.82,21.24,23.52,23.29,25.81,23.52,25.15,24.35,23.48,24.43,21.94,24.95,24.21,23.77,21.85,22.05,22.18,22.26,23.14,23.01,24.03,21.62,21.43,
cpu-0 Total,28.16,48.94,46.88,41.41,41.58,40.40,39.80,42.00,39.18,41.18,40.00,40.20,42.00,39.39,41.84,41.41,42.42,40.82,38.78,39.18,36.73,38.38,38.38,38.14,38.14,39.80,40.82,39.80,43.14,41.41,42.00,39.39,40.59,39.18,38.78,42.00,39.39,40.21,42.42,37.76,40.00,41.67,39.80,40.40,39.39,40.40,39.18,38.78,42.86,43.00,41.41,43.43,40.21,41.58,39.39,41.41,38.78,41.41,42.57,39.39,40.40,38.78,39.80,40.62,43.30,40.82,40.21,44.90,45.83,44.33,38.14,38.78,38.78,39.18,39.18,40.82,37.11,38.38,38.38,38.78,38.78,38.38,38.78,39.39,38.14,40.21,38.78,39.39,39.18,40.21,39.80,39.39,39.18,37.76,41.00,41.84,42.71,42.86,43.30,40.82,39.80,40.82,40.21,40.82,42.27,38.54,41.00,41.41,40.82,40.82,39.80,38.38,39.58,38.78,39.39,
cpu-10 Total,1.00,1.00,1.00,1.98,0.00,1.98,0.00,1.00,1.00,0.00,1.00,1.98,0.00,5.71,0.00,0.00,1.00,0.99,1.00,0.00,1.00,0.00,1.98,1.00,1.96,0.00,1.00,1.98,2.94,0.00,1.00,0.00,1.00,1.98,1.00,1.00,1.96,1.00,0.00,0.00,1.98,1.00,1.98,1.98,1.98,0.99,0.00,0.99,1.00,0.99,0.00,1.98,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.98,1.00,1.00,0.00,1.00,1.98,1.00,1.00,1.00,0.00,0.00,1.00,1.01,0.00,1.00,1.98,1.00,1.00,0.00,1.96,0.00,1.00,1.00,1.00,0.00,1.00,1.98,0.00,1.00,0.00,0.00,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.99,1.00,0.00,1.00,0.00,1.00,0.99,0.00,0.00,1.00,0.99,0.99,1.00,
cpu-11 Total,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.98,0.00,1.00,0.99,1.98,0.00,1.96,0.00,0.99,1.00,1.01,1.98,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.98,1.00,0.00,0.00,0.99,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.98,0.00,1.98,1.01,1.00,1.98,1.00,1.98,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,8.00,1.00,1.00,0.99,0.00,0.99,1.00,0.00,1.98,1.00,0.00,1.00,0.00,1.01,0.00,1.00,0.00,1.00,1.00,0.99,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.01,1.98,0.00,1.96,0.00,0.99,1.00,1.00,0.00,1.00,0.00,1.98,1.00,0.00,0.00,
cpu-12 Total,31.00,1.00,0.00,1.98,0.00,0.00,0.00,1.96,1.98,1.01,1.00,1.98,1.00,0.00,0.00,0.00,1.00,1.00,1.01,2.00,0.00,1.98,0.00,1.01,0.00,1.01,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.99,0.00,1.01,0.00,0.00,1.98,0.00,0.99,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.98,0.00,0.99,0.00,0.00,0.99,1.00,0.00,0.00,0.00,0.99,1.00,0.00,1.96,1.01,0.00,0.00,0.00,0.00,0.00,1.98,0.99,0.00,0.00,1.00,1.00,0.00,0.00,0.99,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,0.00,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.99,0.00,1.00,1.00,0.00,0.00,0.99,1.98,0.00,1.98,0.00,1.00,1.00,1.00,0.00,
cpu-13 Total,2.97,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.99,1.98,0.00,2.94,1.00,1.00,1.00,0.00,0.00,4.81,1.00,1.00,0.00,0.00,0.99,0.00,2.94,1.00,1.00,1.00,1.00,1.01,0.00,1.00,1.00,0.00,0.99,1.00,0.99,1.00,1.00,1.00,1.00,1.00,1.98,1.00,0.00,1.00,1.00,1.00,0.00,0.99,0.00,1.01,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.99,1.00,0.00,0.99,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.99,0.00,1.98,0.99,0.00,0.99,0.00,1.98,1.00,1.00,0.00,0.99,1.00,1.98,1.00,1.00,0.00,1.00,0.00,1.98,0.00,0.00,0.00,0.00,1.00,1.01,1.98,1.00,0.00,1.98,1.00,0.99,0.00,0.00,0.00,1.00,0.99,0.00,0.99,1.00,0.99,0.00,1.00,
cpu-14 Total,0.00,1.00,1.00,1.00,0.99,1.00,1.98,0.00,1.00,1.00,1.00,1.98,1.00,1.98,0.00,1.98,0.00,0.00,1.01,1.00,1.00,0.99,1.00,0.99,1.98,1.00,0.00,1.00,1.00,1.98,1.00,1.00,2.00,1.00,0.00,1.00,1.96,0.00,1.00,0.00,1.00,1.00,1.98,0.00,0.00,0.00,0.00,1.00,0.99,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.99,1.98,0.00,0.00,0.00,0.00,0.99,1.00,1.98,0.99,0.00,0.00,1.00,0.99,1.00,0.00,0.00,0.00,1.98,1.00,0.99,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.96,1.98,0.99,1.00,0.99,1.01,1.00,1.00,0.99,1.00,1.00,0.00,0.99,0.00,2.00,1.00,0.00,
cpu-15 Total,1.01,1.00,0.00,1.00,1.00,1.01,1.00,1.00,0.00,1.00,0.99,0.99,0.00,0.00,1.00,3.88,0.99,1.00,0.00,2.00,0.00,1.98,1.96,0.00,1.98,1.98,1.00,0.99,0.00,0.00,0.99,0.00,1.00,0.00,0.00,1.98,1.00,0.99,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.98,1.96,0.00,0.99,0.99,0.00,1.96,0.00,0.00,0.99,1.00,1.00,0.00,1.00,1.00,0.99,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.99,0.00,1.98,0.00,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.99,1.98,1.98,1.00,0.00,0.00,0.00,1.98,1.00,0.00,0.00,0.00,0.00,1.00,0.99,1.00,0.99,1.00,
cpu-16 Total,0.00,1.00,0.00,1.00,1.00,0.00,2.91,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.96,0.00,0.99,1.00,1.00,0.00,1.98,1.00,0.00,1.00,1.98,0.99,1.00,0.00,0.99,1.00,0.99,0.00,1.98,0.00,1.00,1.00,1.98,0.00,1.00,1.98,1.00,1.00,0.00,0.99,0.00,0.00,0.00,1.00,0.99,0.00,0.00,1.96,1.00,1.00,0.99,1.98,1.00,1.00,0.99,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.99,0.00,0.99,1.00,0.00,1.98,0.00,0.00,0.00,1.00,0.00,1.00,0.99,1.00,0.99,1.98,0.99,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.98,0.00,1.00,1.00,1.98,1.00,1.00,1.00,1.00,2.94,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,
