bm_8192_dangling_4_ovs_fwd_nat_500
Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
ens4f0-RX Gbit/s,9.21,9.43,9.33,9.25,9.11,9.30,9.13,9.27,9.06,9.37,9.26,9.46,9.47,9.65,9.21,9.79,9.32,9.48,9.65,9.39,9.57,9.50,9.18,9.46,9.33,9.61,9.47,9.64,9.67,9.72,9.11,9.40,9.05,9.07,8.94,8.85,9.09,9.04,8.96,8.97,9.16,8.87,9.09,8.97,8.90,9.00,9.26,9.11,9.11,9.05,8.99,8.88,8.86,9.03,8.97,9.03,8.93,9.09,8.93,9.13,9.05,8.94,8.86,8.93,9.05,9.56,9.69,9.52,9.40,9.37,9.81,9.33,9.44,9.30,9.62,8.96,9.91,9.49,9.71,9.27,9.86,9.11,9.50,9.71,9.21,9.21,9.14,9.33,9.30,8.90,9.18,9.03,9.08,9.06,9.06,8.90,8.82,8.99,8.94,9.11,9.33,9.12,9.09,9.18,9.55,9.07,9.07,8.87,8.95,8.95,9.00,9.03,9.01,8.94,
ens4f0 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,14562,3840,3727,6872,9392,2268,0,0,0,0,0,0,0,0,0,0,5371,7909,9820,4364,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6743,3032,5645,1758,12979,4868,9547,
ens4f1-TX Gbit/s,9.21,9.43,9.33,9.25,9.11,9.30,9.13,9.27,9.06,9.39,9.34,9.47,9.47,9.66,9.20,9.79,9.32,9.48,9.65,9.37,9.58,9.50,9.18,9.47,9.33,9.60,9.47,9.64,9.67,9.70,9.06,9.37,9.05,9.05,8.94,8.85,9.10,9.02,8.96,8.97,9.16,8.87,9.09,8.97,8.89,9.00,9.26,9.11,8.99,9.01,8.96,8.82,8.78,9.01,8.97,9.03,8.93,9.09,8.93,9.13,9.05,8.94,8.86,8.93,9.06,9.53,9.62,9.48,9.39,9.39,9.81,9.34,9.44,9.30,9.62,8.97,9.90,9.49,9.70,9.27,9.86,9.11,9.50,9.69,9.15,9.21,9.11,9.34,9.28,8.90,9.18,9.03,9.08,9.06,9.06,8.90,8.82,8.99,8.94,9.11,9.33,9.12,9.09,9.18,9.55,9.07,9.07,8.81,8.92,8.90,8.98,8.92,8.97,8.86,
ens4f1 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPU BM(0-19) Total,19.38,18.42,16.83,16.90,18.16,18.83,18.42,18.69,17.33,18.78,19.63,19.45,18.83,19.21,17.92,18.89,18.33,17.18,15.46,16.87,16.27,22.79,20.36,20.39,19.44,20.70,19.07,19.56,20.62,20.04,20.27,18.69,19.57,21.01,17.93,15.62,18.37,16.33,18.61,19.16,19.54,17.83,17.08,16.68,17.00,17.25,21.93,18.39,18.38,19.38,21.98,20.62,20.78,21.05,21.37,21.27,18.30,20.92,18.14,19.40,14.96,15.85,19.60,18.53,19.57,19.40,21.58,23.64,22.71,21.29,20.27,20.93,17.99,18.24,17.97,17.86,18.76,15.80,16.78,16.78,16.58,15.19,16.85,15.59,15.84,15.61,18.89,15.26,16.77,16.62,14.62,15.33,14.12,16.13,15.44,15.88,17.72,17.07,17.79,17.70,16.72,18.21,17.96,16.94,17.94,17.38,17.54,15.45,15.51,18.84,22.95,20.26,20.97,20.66,20.93,
cpu-0 Total,22.94,32.08,29.41,31.43,30.48,30.63,33.65,32.35,31.68,31.73,35.58,34.00,33.00,30.00,31.07,31.73,30.77,30.36,27.62,30.00,30.63,35.64,35.64,35.64,33.98,33.66,34.31,35.64,34.00,35.29,34.34,33.67,34.34,36.27,33.00,28.18,32.69,31.43,30.39,34.91,32.35,33.65,31.37,31.07,30.39,31.73,37.00,31.37,33.33,34.65,39.00,37.62,37.37,38.61,38.00,37.37,32.29,36.00,34.00,35.29,27.27,28.04,35.29,34.00,33.33,35.64,39.00,39.39,38.54,37.76,37.37,38.24,33.33,32.69,33.01,32.04,33.66,28.95,26.32,28.85,29.73,27.78,27.10,27.10,27.78,27.72,29.91,28.43,29.25,29.73,26.21,27.72,28.16,28.97,27.00,25.93,31.07,32.04,28.28,30.39,30.00,31.63,33.01,30.61,33.96,31.31,32.35,29.13,28.44,35.64,37.37,38.61,37.37,38.00,37.76,
cpu-10 Total,2.00,1.00,1.00,1.00,1.00,1.01,0.00,1.00,1.00,0.99,0.00,1.00,1.01,2.97,1.01,1.01,0.00,0.00,1.96,0.00,0.00,1.98,1.98,2.00,1.00,1.00,1.00,1.00,1.98,0.00,1.00,0.00,1.00,1.00,1.98,1.00,1.00,0.00,2.00,1.00,1.00,1.98,1.98,0.00,0.00,0.99,0.00,1.00,0.99,0.00,1.00,1.00,0.00,1.00,1.98,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.99,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.98,1.00,0.00,1.00,0.00,1.98,0.99,1.00,0.00,0.00,0.99,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.99,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.99,1.01,0.99,1.00,0.99,0.00,0.00,1.00,
cpu-11 Total,0.00,1.98,0.00,1.00,1.00,0.00,1.00,0.99,0.00,0.00,2.97,1.00,0.00,0.00,0.00,1.98,1.00,0.00,0.00,0.00,1.98,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,2.97,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.98,0.00,1.01,1.00,0.99,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.99,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.99,0.00,0.00,0.00,0.99,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.98,0.00,0.00,0.99,1.00,0.99,0.00,1.00,1.96,1.00,0.00,0.00,0.00,1.98,1.00,0.00,0.00,0.00,1.00,0.00,0.99,0.00,0.00,1.00,1.00,0.99,2.94,1.00,0.00,0.00,0.00,1.00,
cpu-12 Total,1.01,1.98,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.98,1.00,0.00,1.00,1.00,1.00,1.98,1.00,0.00,0.00,1.00,1.98,1.00,1.00,1.96,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.98,1.00,0.00,1.00,1.00,0.00,0.99,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.98,0.00,1.98,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.99,0.00,0.00,0.00,1.00,1.98,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.98,0.00,0.99,0.00,0.99,0.00,0.00,0.00,1.00,1.98,0.99,1.00,0.00,1.00,1.00,0.00,
cpu-13 Total,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.98,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.98,1.00,1.00,0.00,1.98,1.00,1.00,1.98,0.00,1.00,1.00,1.00,0.99,0.00,0.00,1.98,1.00,0.00,0.99,0.00,1.00,0.00,1.00,1.00,1.00,0.99,0.00,1.98,0.00,1.00,0.00,0.00,1.00,1.00,1.01,0.00,1.98,1.98,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.98,1.98,0.00,1.00,2.97,0.00,1.01,0.00,2.00,0.00,1.00,0.00,1.00,1.00,0.99,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.99,1.00,1.98,0.00,1.96,1.01,0.00,0.00,1.00,1.00,0.99,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.98,1.00,
cpu-14 Total,1.98,1.00,0.00,1.98,1.00,0.00,1.00,0.99,0.00,1.00,1.00,0.00,1.00,1.00,1.98,1.00,0.00,0.00,1.00,1.00,1.00,1.98,0.00,0.00,1.98,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.99,0.00,1.00,0.00,1.00,0.00,0.99,1.98,2.94,0.00,1.98,0.00,0.00,2.00,0.00,1.00,1.98,1.98,0.00,2.94,0.00,1.00,1.00,0.00,2.94,1.00,1.00,1.00,1.01,1.98,1.98,1.98,1.00,1.98,1.00,1.00,1.01,1.00,1.98,1.00,0.00,0.00,1.98,1.98,1.00,1.01,1.00,1.98,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.98,0.00,0.00,1.00,0.00,0.00,
cpu-15 Total,1.01,0.00,1.98,1.00,1.98,0.00,1.98,0.00,1.98,1.98,0.00,2.00,1.00,0.00,1.01,0.00,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.98,0.00,2.00,0.00,1.01,1.00,0.00,1.00,1.00,1.00,0.00,1.98,1.00,0.00,1.98,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.01,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.96,1.00,1.00,1.00,0.00,1.98,1.00,1.00,1.00,1.96,1.00,2.00,1.98,0.00,0.00,2.94,1.00,1.98,1.01,0.00,1.00,1.00,0.00,2.94,1.00,0.00,1.00,1.98,0.00,1.00,1.98,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.98,0.00,1.00,1.00,0.99,1.00,1.00,0.99,1.00,1.00,1.00,0.00,0.99,0.00,1.00,0.00,0.00,1.00,0.00,
cpu-16 Total,2.02,0.00,1.00,1.00,1.00,0.00,1.00,1.01,1.00,1.00,1.98,0.00,1.98,1.00,0.00,1.00,1.00,0.00,1.00,1.98,0.00,1.98,1.00,1.00,0.99,0.00,1.00,0.00,2.94,1.00,1.00,0.00,1.00,0.00,0.00,1.96,0.00,0.00,1.00,2.94,0.99,1.98,0.00,1.98,1.00,0.00,1.00,1.00,1.98,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.98,1.00,0.00,1.98,1.98,0.00,1.98,0.00,1.98,0.00,0.00,2.00,1.00,0.00,0.00,1.98,0.00,1.00,1.98,0.99,0.00,1.01,0.00,1.98,0.00,1.98,0.00,0.00,0.00,1.00,1.96,0.00,1.00,1.00,1.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.98,0.00,0.00,1.98,0.99,1.00,0.00,0.99,0.00,1.00,0.99,0.00,0.00,0.99,0.00,
