bm_4096_dangling_4_ovs_fwd_offload_500
Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
ens4f0-RX Gbit/s,10.42,10.13,9.12,8.89,8.80,8.81,8.77,8.73,8.63,8.86,9.20,10.60,10.69,10.22,9.97,9.81,9.03,9.15,9.17,9.70,9.70,9.49,9.24,9.29,9.21,9.28,9.18,9.09,9.32,9.23,9.07,9.03,8.86,8.88,9.05,9.24,8.93,9.01,8.95,9.02,8.87,9.04,8.96,8.91,9.18,8.85,9.05,8.78,8.76,8.98,8.85,9.22,9.21,8.92,9.04,9.23,8.95,8.91,8.88,8.91,8.62,8.86,9.27,9.57,9.45,9.83,9.41,9.43,9.23,9.51,9.39,9.33,9.52,9.44,9.30,9.57,9.51,10.45,10.57,9.28,9.36,9.02,9.29,9.63,8.88,8.97,9.04,9.29,9.11,9.13,8.79,9.29,8.97,8.92,8.99,8.88,8.93,8.97,9.28,9.04,9.05,9.11,9.02,8.93,9.04,8.95,8.82,8.95,8.92,8.91,9.26,8.77,8.85,9.45,
ens4f0 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ens4f1-TX Gbit/s,10.42,10.13,9.12,8.89,8.80,8.81,8.77,8.73,8.63,8.86,9.29,10.61,10.70,10.22,9.96,9.82,9.03,9.13,9.18,9.70,9.71,9.48,9.25,9.28,9.20,9.28,9.19,9.09,9.32,9.17,9.03,9.02,8.86,8.87,9.07,9.22,8.93,9.01,8.95,9.02,8.87,9.04,8.96,8.91,9.18,8.85,9.05,8.78,8.76,8.98,8.85,9.22,9.21,8.92,9.04,9.23,8.95,8.91,8.88,8.91,8.62,8.86,9.38,9.57,9.47,9.83,9.42,9.42,9.22,9.53,9.38,9.33,9.51,9.44,9.31,9.58,9.50,10.44,10.58,9.27,9.33,8.98,9.29,9.61,8.88,8.97,9.06,9.27,9.11,9.13,8.79,9.29,8.97,8.92,8.99,8.88,8.93,8.97,9.28,9.04,9.05,9.11,9.02,8.93,9.04,8.95,8.82,8.95,8.92,8.91,9.26,8.77,8.90,9.50,
ens4f1 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPU BM(0-19) Total,8.07,1.12,1.99,1.98,1.37,2.85,1.86,1.61,2.48,1.62,1.74,1.86,1.49,1.86,.87,1.49,2.75,.99,2.24,1.23,2.36,1.37,1.74,3.22,1.62,2.35,1.37,1.37,1.86,1.49,2.61,1.86,1.36,1.24,2.23,1.61,2.48,2.73,2.23,1.61,1.48,1.99,1.62,1.61,2.11,2.36,1.86,2.23,1.61,3.09,1.86,2.11,1.62,2.85,1.36,2.11,2.23,1.25,1.87,1.49,1.24,2.11,1.62,2.12,1.99,1.87,1.99,2.23,2.36,2.35,1.87,1.98,1.74,1.37,1.87,1.99,1.62,2.73,2.11,1.49,2.48,1.74,1.87,1.37,1.99,1.61,2.23,1.49,1.61,1.86,1.49,1.98,1.99,1.99,1.86,1.87,.87,1.49,.99,1.37,1.86,1.61,2.11,1.61,1.62,2.86,1.74,1.75,1.99,1.87,2.23,1.61,1.37,1.74,1.24,
cpu-0 Total,3.00,1.00,1.00,1.00,0.00,0.00,1.01,1.00,0.00,0.99,0.00,1.00,1.98,1.98,1.00,0.00,1.98,1.00,2.00,2.00,2.00,1.00,1.00,1.98,0.00,1.98,1.00,1.00,1.00,1.01,1.98,0.00,0.99,0.00,1.00,1.00,2.00,1.00,1.00,1.00,1.98,1.00,1.00,1.98,0.00,1.01,0.00,1.98,1.00,3.88,0.00,2.94,1.00,1.98,0.00,2.94,1.00,0.00,2.00,1.00,1.00,1.98,1.01,1.00,1.98,1.01,2.00,1.98,1.00,1.98,0.00,1.00,1.00,1.00,0.00,1.98,1.00,1.00,1.00,0.00,1.98,0.00,1.00,1.00,1.00,1.98,1.98,0.00,0.00,1.98,0.00,1.98,1.98,0.00,1.98,1.00,1.01,0.00,1.00,0.00,1.00,1.00,1.00,1.98,0.00,1.98,0.00,0.00,1.01,1.01,1.98,1.00,0.00,0.00,1.00,
cpu-10 Total,2.00,0.00,0.99,0.00,1.98,1.00,0.00,0.99,1.98,1.00,1.00,0.00,0.00,0.99,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.99,0.00,1.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.98,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.96,1.00,0.00,0.00,1.98,0.00,0.00,1.00,1.00,0.00,1.98,0.00,0.00,1.00,1.00,0.00,1.98,0.00,0.00,1.00,1.98,1.00,2.94,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.98,0.00,0.99,0.00,0.99,0.00,0.00,1.00,0.00,0.99,1.00,0.99,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.98,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,
cpu-11 Total,1.00,0.00,1.00,1.00,0.00,1.96,0.00,0.99,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,6.06,1.00,1.98,0.00,0.00,1.00,1.98,1.00,1.00,0.00,0.00,0.00,0.99,0.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,1.00,0.00,1.00,0.99,1.00,1.00,1.98,0.99,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.98,0.00,0.00,1.00,0.00,1.01,0.99,0.00,0.99,0.00,0.00,1.00,1.98,0.00,0.00,1.00,0.00,1.98,0.00,1.00,0.00,1.98,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.98,0.00,0.00,0.00,1.00,1.00,0.99,0.00,0.00,1.00,0.99,0.00,0.99,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.99,0.00,0.00,0.00,0.00,0.00,
cpu-12 Total,2.00,1.00,1.00,0.00,1.00,1.98,1.00,1.96,1.00,1.01,2.00,1.00,0.00,1.98,0.00,0.00,1.00,0.00,1.00,0.00,1.98,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,6.93,6.00,0.99,1.00,0.00,1.00,0.99,0.00,1.00,0.00,1.00,0.99,0.00,1.00,0.99,0.00,0.00,0.00,0.99,0.00,0.00,1.00,1.00,0.99,0.00,1.98,0.00,0.00,1.00,1.00,0.99,1.00,1.00,0.00,1.00,1.00,1.98,0.00,1.01,1.98,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.98,1.00,0.00,0.99,1.98,0.00,1.00,0.00,0.00,1.00,1.00,0.99,0.00,1.00,1.96,0.00,0.99,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.99,1.00,1.00,
cpu-13 Total,1.01,1.00,0.00,0.99,0.00,0.00,1.00,0.00,1.00,1.00,0.99,0.00,1.00,0.99,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.98,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.99,1.00,1.00,0.99,1.00,0.00,1.96,1.00,1.00,0.99,0.00,1.00,0.99,1.00,0.00,1.00,1.00,1.00,1.01,1.98,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.99,1.00,0.00,0.99,1.00,0.99,1.00,0.00,0.00,0.00,1.98,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.99,0.00,0.99,1.98,1.00,1.00,0.00,0.99,0.00,0.00,0.00,1.00,0.00,0.99,0.00,0.00,1.96,0.00,0.99,0.00,0.00,0.00,1.98,1.00,1.96,1.00,1.00,0.99,0.00,1.00,1.00,
cpu-14 Total,2.00,1.00,0.99,1.00,0.00,2.00,1.00,1.00,0.00,1.00,1.00,0.99,0.00,0.00,0.99,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.98,1.00,0.00,1.00,0.00,0.00,0.00,0.99,1.00,1.00,0.99,1.00,1.00,0.99,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.99,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.99,0.99,1.00,0.00,0.00,1.00,0.99,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.96,0.00,0.00,1.00,0.99,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.99,1.00,0.99,1.00,0.00,1.00,0.99,0.00,0.00,1.00,0.00,1.00,0.99,0.00,0.99,0.00,
cpu-15 Total,0.00,0.00,1.00,0.00,0.00,1.01,1.98,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.99,0.00,0.00,1.00,0.00,1.00,0.00,0.99,0.00,0.00,0.99,0.00,1.00,0.00,1.00,0.00,0.00,0.99,1.00,0.00,0.00,1.00,0.00,1.00,0.99,0.00,0.99,0.00,1.00,1.00,0.99,0.00,0.00,0.00,0.99,0.00,1.98,1.00,0.99,1.00,0.99,0.00,0.99,1.00,0.99,0.00,0.00,1.00,1.01,1.00,0.00,1.00,0.00,1.00,1.98,0.00,1.00,0.99,0.00,0.00,0.99,1.00,1.98,1.01,1.00,1.96,0.00,0.99,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.98,0.00,1.98,0.00,0.00,0.00,1.00,0.00,1.98,0.99,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.99,0.00,0.99,0.00,0.99,
cpu-16 Total,1.00,1.00,1.00,1.00,0.00,0.00,1.98,1.00,0.00,0.00,1.00,1.98,1.00,1.98,0.00,0.00,1.00,0.00,1.00,1.96,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.99,1.00,0.00,1.00,1.00,0.99,1.98,1.00,0.00,1.00,0.99,1.00,0.00,1.00,1.00,0.00,0.99,1.00,0.99,1.00,1.00,1.00,0.99,1.00,0.00,0.00,1.00,0.00,1.00,0.99,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.99,1.00,0.00,1.00,1.96,0.00,1.00,1.00,0.00,0.00,1.00,1.98,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.98,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.99,1.00,0.00,1.98,0.00,1.00,0.99,1.00,0.00,1.00,1.98,0.00,1.00,1.00,0.00,
