bm_1024_dangling_8_ovs_fwd_ct_500
Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
ens4f0-RX Gbit/s,9.21,8.99,9.09,9.05,9.13,9.44,9.17,9.08,8.98,9.19,9.25,9.65,9.68,9.76,9.64,9.31,9.93,9.65,9.73,9.59,9.82,9.51,9.34,9.60,9.49,9.50,9.80,9.45,9.38,9.89,9.54,9.57,9.55,9.54,9.78,10.06,9.52,9.48,9.31,9.31,9.61,9.12,9.08,9.74,9.85,9.53,9.58,9.33,9.20,9.36,9.48,9.41,9.26,9.51,9.55,9.27,9.45,9.17,8.92,9.11,9.25,9.40,9.33,9.33,9.42,9.37,9.63,9.95,9.57,9.95,9.89,9.80,9.71,9.84,9.89,9.66,9.85,9.95,10.37,9.79,9.56,9.68,9.81,10.42,9.61,9.77,9.41,9.39,9.45,9.41,9.17,9.17,9.34,9.17,9.45,9.03,9.48,9.28,9.07,9.00,9.17,9.47,9.58,9.46,9.30,9.14,9.38,9.19,9.25,9.30,9.69,10.05,9.60,9.42,
ens4f0 packet dropped,102816,101021,100326,107441,98269,128652,218935,212016,215645,201197,168546,161842,165189,167908,172987,158892,62790,66931,80739,143136,201585,170423,176013,187328,187367,185748,184355,184210,143332,141995,137310,143163,61542,63832,57377,56344,54027,60096,60467,61400,47019,54722,63511,54489,42150,45979,59802,67251,107104,120529,134123,173879,163936,170301,173300,174247,186004,174880,135528,134124,130154,134510,131114,132541,128438,66522,63202,62630,121812,153077,171262,189663,175113,186109,180482,178150,174796,196271,149317,119408,130769,128223,125151,139592,102987,113907,111588,62090,62922,65269,63989,63851,62169,66186,60225,52196,64136,65397,62074,62829,62938,67562,68344,66091,63588,69128,74270,119427,127131,117004,128947,172517,162500,168678,
ens4f1-TX Gbit/s,8.36,8.15,8.25,8.15,8.31,8.37,7.35,7.32,7.18,7.51,7.84,8.37,8.26,8.18,8.14,8.12,9.32,9.01,8.90,8.41,8.14,8.09,7.88,8.04,7.93,7.95,8.26,7.92,8.18,8.71,8.39,8.51,9.11,9.21,9.31,9.60,9.04,8.98,8.81,8.80,9.20,8.66,8.55,9.29,9.50,9.14,9.08,8.77,8.30,8.35,8.36,7.96,7.89,8.09,8.10,7.82,7.90,7.71,7.79,7.99,8.16,8.28,8.23,8.23,8.35,8.86,9.15,9.37,8.48,8.47,8.35,8.18,8.25,8.28,8.38,8.18,8.39,8.32,9.12,8.79,8.47,8.61,8.76,9.22,8.75,8.90,8.84,8.87,8.93,8.84,8.64,8.65,8.80,8.62,8.96,8.58,8.95,8.73,8.55,8.48,8.64,8.90,9.01,8.91,8.77,8.57,8.76,8.19,8.19,8.33,8.61,8.61,8.25,8.01,
ens4f1 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPU BM(0-19) Total,33.09,41.66,43.47,41.66,42.07,41.96,42.27,44.97,44.30,43.48,43.08,43.47,42.52,46.70,43.91,44.13,43.91,41.20,42.68,42.32,42.61,42.57,44.24,43.10,42.16,43.13,42.18,42.51,43.68,42.70,41.75,43.76,42.42,43.83,40.88,42.79,43.46,43.54,45.03,44.30,44.01,42.81,44.36,43.16,43.34,42.91,47.17,45.55,46.30,44.38,44.52,45.10,44.09,44.88,44.94,44.78,45.61,44.21,44.04,44.36,41.75,43.25,44.05,44.25,44.21,44.46,44.05,43.38,42.83,43.65,43.71,45.98,44.24,42.89,43.03,44.31,45.18,44.52,45.72,44.48,45.41,45.65,42.89,42.79,43.24,45.40,43.03,43.93,43.64,42.02,43.24,42.50,42.05,40.86,42.31,41.49,42.24,42.69,41.73,43.01,41.98,42.00,40.25,42.28,42.95,43.06,41.54,41.91,41.58,43.37,43.12,43.31,43.32,43.19,45.82,
cpu-0 Total,28.43,40.82,41.41,41.00,40.40,39.80,40.21,42.86,40.82,42.00,40.40,41.24,40.82,43.00,42.42,40.82,41.24,40.00,40.82,39.80,39.58,41.41,41.84,43.14,40.40,40.82,40.40,40.82,41.84,40.40,40.40,42.42,41.41,41.41,40.21,39.58,40.21,42.27,42.86,42.42,42.42,40.82,42.42,41.24,41.24,40.00,44.33,43.88,44.55,42.42,42.42,43.56,42.42,44.00,44.00,42.42,43.88,41.84,43.43,41.84,41.00,41.24,41.84,41.84,42.86,43.88,42.86,42.00,41.41,41.24,43.00,43.43,42.86,41.84,41.24,43.00,43.43,42.86,42.42,44.33,43.75,41.84,41.41,41.84,43.00,43.88,41.84,42.42,41.84,40.82,41.24,40.21,42.00,40.21,40.82,39.58,39.80,41.24,42.00,41.84,41.84,40.40,39.18,39.80,42.42,42.27,41.41,41.24,39.80,41.84,41.41,42.42,42.42,42.11,46.46,
cpu-10 Total,1.98,1.00,1.00,1.00,1.00,2.00,0.00,1.98,0.00,1.01,2.00,1.98,1.01,2.97,1.01,0.00,4.81,0.00,2.00,1.01,1.98,1.00,2.00,1.00,1.01,1.98,0.00,0.00,1.01,1.00,2.00,1.98,0.00,1.00,1.00,1.00,0.99,0.00,2.97,1.00,0.99,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.98,1.00,0.00,0.00,1.00,1.00,1.00,1.01,0.99,1.00,0.99,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.00,0.00,1.00,1.00,1.98,1.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00,1.00,2.94,1.00,0.99,1.00,1.00,1.98,0.00,0.99,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.99,0.00,0.00,1.96,1.00,0.00,0.00,0.00,1.00,0.00,0.00,
cpu-11 Total,5.00,0.00,2.00,1.00,1.00,2.97,1.01,1.00,1.00,1.00,1.01,1.98,1.00,1.01,1.01,2.94,0.00,1.98,2.97,1.00,2.00,1.98,1.00,1.00,1.00,1.98,2.00,1.00,1.01,1.01,0.00,1.98,38.00,41.84,38.54,40.21,40.82,41.24,42.27,41.41,41.84,40.82,3.00,0.00,0.00,2.97,1.00,1.00,1.00,0.00,1.98,1.00,42.86,42.42,41.84,42.86,43.88,41.84,42.27,41.84,40.40,40.62,1.98,0.00,0.00,0.00,1.00,1.98,2.91,1.98,1.00,1.98,1.00,0.00,1.00,0.00,1.00,1.00,1.98,0.00,1.00,2.02,40.40,40.82,41.84,43.30,41.24,43.43,42.42,40.82,41.24,42.72,0.00,0.00,0.00,1.00,1.98,1.00,0.00,0.00,0.00,1.00,38.78,41.00,41.84,41.24,39.58,39.18,40.40,42.42,40.82,42.00,0.00,1.00,0.00,
cpu-12 Total,1.01,1.00,2.00,0.00,1.98,1.00,1.01,1.00,1.01,1.98,0.00,1.00,1.00,1.01,1.98,0.00,2.00,1.00,1.98,1.01,2.00,0.00,0.99,0.00,1.00,1.00,1.00,2.00,0.00,2.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,2.97,1.00,1.00,1.00,1.00,1.98,2.94,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.01,1.01,1.01,0.00,2.00,0.00,0.00,0.00,2.94,0.00,0.99,1.00,1.00,0.00,2.00,1.98,1.01,1.01,1.00,1.00,1.98,1.00,0.00,0.99,0.00,0.99,1.98,1.00,0.00,1.98,1.01,1.98,1.00,0.00,0.00,1.98,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.98,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.98,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.99,1.00,0.00,1.00,1.00,
cpu-13 Total,0.00,0.00,1.00,1.00,1.98,1.00,1.00,1.00,1.00,1.01,2.94,1.00,1.98,1.01,1.01,1.98,1.01,1.00,1.01,1.00,0.00,1.98,1.00,1.98,1.00,1.00,1.00,1.98,1.01,1.98,1.01,0.00,1.00,1.98,1.98,1.98,0.00,1.00,2.00,1.00,2.00,1.01,1.98,1.00,0.00,1.01,1.98,0.00,0.00,1.98,0.00,1.98,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.98,0.00,1.00,0.00,0.00,0.00,0.00,1.98,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.98,1.00,1.00,0.00,0.99,1.01,1.00,0.99,0.00,1.00,1.00,1.98,0.00,0.00,1.98,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.98,1.00,1.00,0.00,0.00,1.00,0.99,0.00,1.00,0.00,0.99,1.00,1.00,1.00,0.00,
cpu-14 Total,0.00,1.00,1.98,1.00,1.00,1.00,0.00,1.00,1.00,1.98,1.01,1.00,1.01,1.98,0.00,1.00,1.98,1.00,1.00,1.98,2.00,2.00,1.01,1.00,1.98,2.94,1.98,1.00,1.00,0.00,1.00,1.98,1.01,1.98,1.00,1.01,0.00,0.00,0.00,1.00,1.01,1.96,0.00,0.00,1.00,1.00,1.00,0.00,2.94,1.00,1.01,1.00,1.00,1.00,1.00,1.98,0.00,1.00,1.98,1.00,0.00,0.00,1.00,1.98,1.01,1.98,0.00,1.98,1.00,1.00,1.00,1.00,0.99,1.00,0.00,0.00,1.00,2.91,1.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.98,1.00,1.00,0.00,1.00,0.00,1.96,0.00,0.00,1.96,1.00,0.00,1.00,0.99,0.00,2.94,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,
cpu-15 Total,1.00,1.00,1.01,0.00,1.01,1.98,1.01,1.98,1.01,1.00,1.00,0.00,1.00,1.00,1.00,1.98,1.00,1.01,1.00,2.94,1.00,0.00,1.00,1.00,1.01,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.98,1.00,1.00,1.00,1.98,0.00,1.98,1.98,0.00,0.00,0.00,1.00,2.00,1.00,0.00,1.00,0.00,1.98,0.99,1.00,0.00,1.00,1.98,0.99,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,2.97,1.01,1.00,1.00,0.00,1.00,1.01,1.96,0.00,1.00,0.00,1.98,1.98,1.00,1.00,1.00,1.00,0.00,1.00,1.98,0.00,1.98,1.98,0.00,0.00,0.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.98,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,
cpu-16 Total,2.97,0.00,1.00,1.00,1.00,1.01,1.01,2.00,1.98,0.00,1.00,1.00,1.00,1.98,0.00,1.98,1.01,0.00,0.00,2.94,0.00,1.98,34.00,40.62,39.18,39.80,40.21,40.40,42.86,39.80,39.80,41.84,1.04,1.00,1.00,1.98,0.00,1.00,2.00,1.01,1.00,0.00,1.00,1.00,1.98,1.00,1.98,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.99,1.00,1.00,1.00,1.01,1.00,0.00,0.00,0.00,1.00,1.98,1.00,1.00,1.00,0.00,1.98,1.00,1.00,0.00,1.00,1.00,0.00,5.77,1.98,0.99,1.00,1.00,1.00,1.00,0.00,1.98,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,
