bm_8192_dangling_8_linux_fwd_500
Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
ens4f0-RX Gbit/s,9.60,8.32,8.61,8.65,8.59,8.80,8.25,8.41,8.65,8.41,8.61,8.80,9.28,9.19,9.21,8.95,8.86,8.95,9.03,8.89,9.07,8.76,8.96,9.78,9.07,9.19,8.85,8.90,8.91,8.66,8.85,8.45,8.41,8.83,8.78,9.90,10.34,9.72,8.85,8.67,8.91,9.06,9.01,8.72,8.95,8.90,8.39,8.65,8.72,8.74,8.74,8.57,8.62,8.63,8.33,8.31,8.63,8.55,8.52,8.99,8.61,8.56,8.45,8.44,8.72,9.17,9.43,8.93,9.15,9.25,9.23,9.40,10.43,9.15,9.30,8.86,9.04,9.32,9.03,9.34,8.75,9.39,8.93,9.20,8.68,8.74,8.49,8.73,8.65,8.60,8.63,8.56,9.02,8.67,8.75,8.56,8.51,8.48,8.70,8.73,8.49,8.94,9.26,8.59,8.74,8.60,8.78,8.68,8.94,8.71,8.75,8.83,8.76,8.74,
ens4f0 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ens4f1-TX Gbit/s,9.60,8.32,8.61,8.65,8.59,8.80,8.25,8.41,8.65,8.41,8.61,8.89,9.28,9.19,9.21,8.95,8.87,8.95,9.04,8.88,9.07,8.76,8.96,9.78,9.07,9.19,8.85,8.90,8.88,8.63,8.82,8.42,8.41,8.85,8.78,9.90,10.34,9.71,8.85,8.67,8.91,9.06,9.01,8.72,8.95,8.90,8.39,8.65,8.72,8.74,8.74,8.57,8.62,8.63,8.33,8.31,8.63,8.55,8.52,8.99,8.61,8.56,8.45,8.44,8.82,9.17,9.44,8.92,9.16,9.25,9.23,9.41,10.42,9.15,9.30,8.86,9.04,9.32,9.03,9.33,8.73,9.36,8.91,9.17,8.68,8.74,8.50,8.72,8.65,8.60,8.63,8.56,9.02,8.67,8.75,8.56,8.51,8.48,8.70,8.73,8.49,8.94,9.26,8.59,8.74,8.60,8.78,8.68,8.94,8.71,8.75,8.83,8.76,8.74,
ens4f1 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPU BM(0-19) Total,15.97,26.22,21.73,17.73,20.13,20.21,17.73,19.22,17.66,16.95,18.56,18.27,19.25,17.49,17.53,18.15,17.25,17.40,15.76,17.51,16.97,15.63,16.58,15.45,14.77,17.08,15.59,16.54,16.22,17.81,15.97,14.45,16.31,17.06,18.12,15.49,16.37,17.96,19.17,16.59,16.13,15.58,16.40,16.68,16.98,19.19,14.84,14.46,15.23,15.25,15.07,15.93,16.03,15.55,15.02,15.28,14.98,15.51,15.04,14.98,14.17,16.53,17.16,14.27,15.48,15.34,15.79,17.88,16.70,16.17,16.83,17.11,16.94,15.76,18.29,17.15,15.53,16.91,17.10,15.84,16.01,15.75,15.79,14.96,16.82,15.18,16.40,14.84,15.98,14.36,14.83,15.05,16.03,14.63,15.88,16.31,15.09,14.81,15.38,15.57,15.84,13.46,14.88,15.77,16.51,19.98,15.56,14.89,15.79,15.39,15.18,16.40,15.81,14.43,16.55,
cpu-0 Total,14.14,26.88,20.88,17.39,21.05,21.05,18.48,20.21,17.39,18.95,20.21,20.00,22.45,18.28,23.23,18.68,18.48,16.48,16.48,16.48,18.28,16.48,16.48,19.15,15.38,20.65,16.48,17.39,13.64,17.58,19.15,21.65,15.56,16.48,24.75,17.58,19.57,20.00,24.47,21.11,13.95,18.28,18.48,21.28,16.85,18.48,11.76,17.58,16.48,18.48,13.79,17.39,18.68,19.35,15.91,15.73,15.73,22.45,19.35,18.28,16.48,20.43,19.35,17.39,17.39,19.15,17.39,21.05,20.21,17.39,21.05,25.00,16.67,22.11,21.98,25.74,20.21,19.35,17.58,20.83,16.67,18.68,18.09,16.48,21.05,13.95,17.58,16.48,17.58,13.79,13.64,17.39,16.67,15.73,19.35,18.89,22.92,19.57,21.05,17.58,15.56,13.79,18.68,20.21,14.94,23.16,19.15,20.83,19.15,17.58,16.48,17.78,18.28,17.58,19.35,
cpu-10 Total,0.00,1.98,1.98,0.00,1.00,1.00,0.99,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.98,0.99,0.00,1.96,1.00,1.00,0.00,0.00,1.00,0.00,1.01,0.00,0.00,1.00,0.99,1.00,0.99,0.00,0.00,0.99,1.00,0.00,0.99,1.98,0.00,0.00,1.00,1.00,1.00,1.98,1.00,1.96,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.99,0.00,1.98,0.00,0.00,0.00,3.06,11.49,11.76,14.61,12.50,11.49,10.47,13.48,14.61,14.61,12.50,15.56,16.48,15.56,14.61,18.39,11.90,12.64,14.61,12.79,9.41,11.63,11.76,13.48,12.64,11.76,10.71,15.56,11.63,12.64,8.43,12.64,9.52,11.49,11.63,13.48,12.94,10.71,20.21,11.76,11.63,12.50,10.59,15.56,13.48,10.59,18.68,13.64,10.59,14.61,13.64,10.59,11.76,9.52,11.63,13.79,
cpu-11 Total,0.00,5.94,4.04,2.04,4.04,5.05,2.06,2.04,2.02,3.03,1.03,3.03,4.00,1.03,3.03,4.00,2.04,2.02,2.04,1.03,3.03,3.03,2.02,2.04,3.03,2.04,3.03,3.06,5.88,4.00,2.04,0.00,1.03,5.00,6.86,1.03,4.95,0.00,4.04,0.00,3.03,2.04,4.95,3.03,1.03,4.00,2.04,1.03,2.04,1.03,1.02,3.03,0.00,0.00,3.06,3.03,2.04,0.00,0.00,1.03,2.02,4.00,2.04,3.03,3.00,1.03,1.02,2.04,1.03,4.95,1.03,2.04,1.03,2.02,1.03,2.04,3.03,3.00,3.03,2.02,5.00,3.03,2.02,1.03,2.04,3.03,2.06,2.04,1.03,3.03,3.03,1.02,2.04,1.03,2.02,1.03,1.03,0.00,2.02,3.03,3.03,2.04,1.03,1.02,1.03,5.00,2.04,2.04,3.96,4.04,0.00,5.88,4.04,1.03,2.04,
cpu-12 Total,1.00,1.98,1.01,0.99,0.99,1.98,1.00,0.00,1.01,1.98,0.00,0.99,1.00,1.00,1.00,1.98,1.00,1.00,0.00,0.00,0.00,0.99,0.00,0.00,1.00,1.00,1.00,1.00,0.99,0.00,0.00,0.00,0.00,0.00,0.99,1.98,1.00,0.00,0.99,0.00,1.98,1.00,1.00,0.00,1.00,1.98,1.00,0.00,0.99,2.08,11.63,11.49,9.64,12.64,11.63,8.54,13.64,11.49,15.38,9.52,12.64,12.64,12.64,12.50,14.44,13.48,12.50,14.61,18.28,13.04,1.00,1.00,1.00,1.00,1.96,1.98,1.00,1.00,1.00,4.08,11.49,12.79,9.41,11.49,15.56,10.71,17.20,17.39,12.64,11.96,1.00,1.98,0.00,0.00,1.00,1.00,0.00,1.98,1.96,5.00,10.59,12.64,16.48,12.50,17.58,16.67,13.64,15.56,14.44,10.00,1.00,1.00,1.98,0.00,1.00,
cpu-13 Total,0.00,0.00,1.98,1.01,0.00,1.00,1.98,0.00,1.98,1.00,1.00,1.00,0.00,1.00,1.00,1.98,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.99,1.00,1.00,1.00,0.00,0.00,0.99,0.00,0.00,1.00,0.99,1.00,0.99,1.00,0.00,1.00,0.00,1.00,0.99,1.00,0.99,1.00,0.00,1.00,0.00,1.00,0.99,0.00,1.01,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.98,1.00,1.00,2.94,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.98,0.00,0.00,1.00,1.98,0.00,1.00,0.99,0.00,0.99,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.99,1.98,1.00,1.00,1.00,0.99,0.00,0.00,
cpu-14 Total,1.01,0.00,0.00,1.98,1.01,2.97,0.00,1.00,0.00,1.00,0.00,0.99,1.00,1.00,1.01,1.98,0.00,1.00,1.00,1.98,0.00,1.01,1.98,0.00,1.00,0.00,1.98,1.00,0.00,1.00,2.94,0.00,0.00,1.00,1.00,0.00,1.00,0.99,1.98,0.00,0.00,1.00,0.00,1.00,1.98,1.00,1.00,0.00,0.99,3.06,12.64,14.61,12.79,12.64,17.58,11.63,19.15,12.50,10.59,11.11,1.00,0.00,1.00,1.00,1.00,0.00,1.98,0.00,0.00,2.06,13.48,13.64,9.52,10.59,14.46,11.76,13.79,19.15,12.79,8.99,0.00,1.98,1.00,0.00,1.98,1.00,1.00,1.98,0.00,1.04,15.38,13.64,12.64,12.50,10.47,14.94,10.71,10.71,12.64,11.11,1.00,1.00,0.00,1.00,0.99,1.00,1.00,1.00,1.98,4.08,10.47,12.79,10.59,13.64,9.52,
cpu-15 Total,2.00,1.00,1.98,0.99,1.00,0.00,1.00,0.00,0.99,0.00,0.99,1.00,1.01,1.98,1.98,0.00,1.00,0.00,1.98,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.98,0.00,1.98,1.00,1.98,0.00,1.00,1.96,1.00,0.00,1.00,1.00,0.99,0.00,0.00,1.98,0.00,1.98,0.00,0.00,0.00,0.00,1.00,0.99,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.98,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.98,0.00,0.00,0.99,1.00,0.00,0.00,0.99,0.00,0.00,0.99,1.00,0.00,0.00,1.00,0.00,0.00,1.98,0.99,0.00,0.00,0.00,1.00,0.99,0.00,0.00,0.99,0.00,0.00,0.99,1.00,0.00,1.00,0.99,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,
cpu-16 Total,0.00,0.99,1.00,1.00,1.98,1.00,0.99,0.00,1.00,0.00,1.00,0.00,1.98,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.99,1.00,4.95,16.30,13.48,21.43,18.95,14.44,13.64,15.38,20.65,15.12,14.12,11.63,13.48,12.64,17.39,22.68,19.15,12.64,13.64,11.49,13.64,9.41,13.64,15.56,12.64,10.59,10.59,11.63,11.49,13.64,13.48,12.50,14.61,14.44,17.39,13.48,14.44,14.44,14.61,14.61,18.09,11.49,12.64,11.49,12.64,14.46,10.59,9.52,12.64,11.76,14.61,10.47,10.59,15.38,13.64,9.52,12.79,11.49,9.52,11.63,11.63,12.50,14.44,12.50,11.63,11.63,12.94,11.63,7.41,8.43,10.59,12.50,8.33,8.33,12.64,13.79,13.95,12.50,14.44,12.64,11.63,14.44,13.79,13.64,10.59,13.64,
