bm_8192_dangling_8_ovs_fwd_500
Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
ens4f0-RX Gbit/s,9.80,9.13,8.75,8.79,8.93,8.91,8.79,8.76,8.76,8.72,9.02,9.24,9.55,9.70,9.42,9.47,9.51,9.44,9.48,9.47,9.51,9.53,9.65,9.41,9.38,9.57,9.20,9.15,9.42,8.90,8.76,9.14,8.82,9.41,8.93,8.73,8.73,8.93,9.16,8.79,8.88,8.99,9.24,9.03,9.93,8.85,9.17,8.95,9.15,9.19,9.24,8.96,9.03,9.18,8.93,8.89,8.97,9.23,9.20,9.11,9.08,9.13,9.05,9.29,9.48,10.55,10.17,10.16,9.50,9.23,9.46,10.27,9.99,9.44,9.08,9.14,9.58,9.20,9.49,9.56,9.79,9.54,9.65,9.34,9.23,9.50,9.28,9.10,8.85,8.86,9.07,8.91,9.11,8.88,8.46,8.62,8.77,8.86,8.90,9.21,8.85,9.23,9.11,9.06,8.96,9.06,9.22,9.65,8.85,8.99,8.71,8.78,8.84,8.81,
ens4f0 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ens4f1-TX Gbit/s,9.80,9.13,8.75,8.79,8.93,8.91,8.79,8.76,8.76,8.72,9.02,9.34,9.55,9.70,9.42,9.47,9.51,9.44,9.48,9.47,9.52,9.52,9.65,9.41,9.39,9.57,9.21,9.15,9.42,8.83,8.76,9.16,8.79,9.41,8.91,8.73,8.73,8.93,9.16,8.79,8.88,8.99,9.24,9.03,9.93,8.85,9.17,8.95,9.15,9.19,9.24,8.96,9.03,9.18,8.93,8.89,8.97,9.23,9.20,9.11,9.08,9.13,9.05,9.29,9.65,10.50,10.17,10.15,9.50,9.23,9.46,10.27,9.99,9.43,9.08,9.14,9.58,9.20,9.49,9.56,9.79,9.52,9.60,9.36,9.19,9.50,9.26,9.10,8.85,8.86,9.07,8.91,9.11,8.88,8.46,8.62,8.77,8.86,8.90,9.21,8.85,9.23,9.11,9.06,8.96,9.06,9.22,9.65,8.85,8.99,8.71,8.78,8.84,8.81,
ens4f1 packet dropped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPU BM(0-19) Total,12.05,12.44,12.37,11.98,11.82,12.25,11.59,11.29,10.52,11.33,11.20,11.18,12.06,12.26,11.84,12.94,12.01,10.00,9.50,11.15,10.19,10.83,11.70,11.90,13.06,10.59,12.99,11.51,11.36,12.02,12.94,9.11,9.32,8.68,8.66,9.65,8.86,11.06,8.06,9.83,11.62,8.47,10.41,9.77,9.57,8.02,11.07,10.57,9.37,9.49,10.52,8.72,10.95,7.66,11.93,10.48,12.04,10.30,9.00,10.18,13.29,8.94,7.78,10.78,12.09,12.72,13.76,13.21,11.18,9.33,10.62,10.01,8.74,9.67,10.05,10.46,9.06,9.89,9.56,9.90,9.80,9.94,11.07,10.50,10.38,9.01,10.72,9.36,12.89,8.57,10.79,8.38,9.14,9.47,8.72,8.91,8.73,8.65,7.65,8.63,9.99,10.23,8.78,7.82,9.31,9.53,8.96,9.22,8.41,10.26,10.84,9.50,10.68,9.96,10.49,
cpu-0 Total,7.37,15.96,10.00,13.54,14.43,14.43,12.63,14.43,9.78,12.63,14.43,10.75,14.43,14.43,11.83,13.54,16.16,10.75,6.74,15.31,13.54,10.87,11.96,10.99,12.09,10.99,10.11,14.74,13.68,10.87,14.74,10.64,8.89,9.89,11.83,8.99,13.68,11.70,8.79,11.70,13.54,9.78,13.54,11.70,12.77,8.89,9.89,12.90,12.63,11.70,10.87,6.90,11.96,7.87,12.90,7.95,12.90,12.90,11.83,12.09,14.89,7.95,10.99,9.09,13.98,14.89,16.67,15.22,11.24,12.09,14.74,9.89,9.89,10.00,11.83,11.70,8.79,8.79,9.78,4.55,12.63,6.82,11.83,10.99,10.00,10.87,7.95,7.95,10.00,8.89,8.89,12.63,14.43,9.78,8.79,8.89,8.79,9.68,6.67,10.75,10.75,11.70,10.87,8.79,11.96,11.83,10.75,12.63,14.43,13.68,15.62,10.87,8.89,5.75,8.89,
cpu-10 Total,0.00,0.00,0.00,1.01,1.00,1.00,0.99,0.00,0.00,1.00,1.00,1.98,1.01,1.96,1.00,1.98,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.99,0.00,1.00,0.00,0.99,1.00,1.98,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.98,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.99,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.99,0.00,0.00,0.99,0.00,1.00,1.00,1.96,0.00,0.00,1.00,1.98,0.00,0.00,1.00,1.96,0.00,1.00,0.00,1.00,2.94,0.00,1.98,1.00,1.00,0.99,0.00,0.99,1.00,0.00,1.00,0.99,0.00,1.00,0.00,0.00,1.98,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,
cpu-11 Total,1.00,0.00,0.00,0.00,0.00,1.98,1.00,0.99,0.99,1.00,1.00,1.00,1.00,1.00,0.00,2.00,1.00,1.00,0.99,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.96,1.00,0.00,1.00,1.98,0.99,1.98,0.99,0.00,0.99,0.00,1.98,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.98,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.98,0.99,7.87,5.68,6.67,6.59,4.49,6.67,7.61,5.56,6.74,8.79,1.96,0.00,0.00,2.91,0.00,1.98,1.96,1.98,1.00,0.00,5.62,10.64,4.55,6.67,7.61,5.56,2.30,4.55,7.69,4.55,0.99,1.00,0.00,1.00,0.99,1.00,0.00,1.00,0.99,0.00,15.15,8.70,
cpu-12 Total,2.00,0.99,1.00,1.00,0.00,0.99,1.00,0.00,1.00,1.98,1.00,0.00,0.00,1.98,1.00,0.00,0.99,1.00,0.00,1.00,0.99,0.00,1.00,2.94,0.00,1.00,1.00,1.00,0.00,1.00,1.98,0.00,0.00,1.00,0.00,1.00,0.00,1.98,0.00,1.96,0.00,1.98,0.00,0.00,0.00,0.00,0.00,1.01,1.00,1.00,0.99,0.00,1.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.96,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.99,0.00,1.00,1.00,1.00,0.99,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.96,0.00,1.00,0.00,1.98,1.00,0.00,0.00,0.00,0.00,0.00,0.99,1.00,1.00,0.00,0.00,1.00,1.00,0.99,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.98,
cpu-13 Total,1.98,1.00,1.00,1.98,0.00,1.00,0.99,0.00,0.00,0.99,0.00,1.00,0.00,1.00,0.00,0.99,0.00,1.00,1.00,1.00,0.00,1.00,1.98,1.98,1.98,2.00,1.98,0.00,1.00,0.00,0.00,1.98,1.00,0.00,1.00,1.00,0.00,1.01,1.01,0.99,0.00,0.00,1.98,0.00,0.00,1.00,1.96,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.98,1.00,0.00,0.00,1.00,0.99,1.00,1.00,0.99,0.00,1.00,1.00,2.97,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.99,0.00,0.00,1.00,1.00,1.00,0.00,1.98,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.00,0.99,1.00,0.00,0.99,0.99,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.99,0.00,
cpu-14 Total,0.00,0.00,0.00,0.99,1.00,0.00,0.00,0.00,0.00,1.96,1.00,0.00,1.98,1.01,0.00,1.00,1.00,1.00,1.98,1.00,1.00,0.00,1.00,0.00,1.98,1.00,1.00,0.99,1.00,1.00,0.99,1.00,1.00,0.99,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.99,1.00,1.00,0.00,0.00,1.98,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.01,0.00,1.98,0.00,2.00,0.00,0.00,0.00,1.96,1.00,1.00,0.00,1.96,1.00,1.00,0.99,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.96,0.00,0.00,0.00,0.99,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.96,0.00,0.99,1.98,1.00,0.00,0.00,1.00,0.00,1.96,1.00,0.99,
cpu-15 Total,1.00,0.00,1.00,0.99,0.00,0.00,0.00,1.98,0.00,1.00,1.00,1.98,1.00,0.99,1.00,1.98,0.00,1.00,1.00,0.00,1.00,0.99,1.00,0.99,1.00,0.00,1.00,0.00,0.00,0.99,0.00,0.99,1.00,1.00,0.00,0.99,1.00,1.98,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.99,0.00,1.00,0.00,1.00,1.01,0.99,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.98,1.00,1.00,0.99,1.98,1.00,0.00,1.00,0.99,0.00,1.00,0.00,1.00,1.00,1.98,1.00,1.00,0.00,1.00,1.98,0.00,0.00,1.00,0.00,1.00,0.99,1.00,1.00,1.00,0.00,1.98,1.98,1.00,0.00,0.00,1.00,1.98,0.00,1.98,0.99,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,
cpu-16 Total,1.00,0.00,1.96,1.00,1.01,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,1.00,0.00,0.00,1.98,0.00,0.99,1.00,0.99,1.00,1.00,1.00,0.99,1.00,1.00,1.00,1.00,1.98,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.98,0.00,1.00,1.00,0.99,0.00,1.00,1.00,0.00,0.00,1.00,1.00,2.94,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.99,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.01,0.00,0.00,0.99,0.00,0.99,0.99,1.00,0.00,0.00,1.00,1.00,0.99,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
